178000000.0,7.3,49684,154985000.0
185000000.0,9.0,57802,533316000.0
175000000.0,8.3,2635,292980000.0
175000000.0,6.5,2579,198332000.0
140000000.0,7.9,39252,318298000.0
170000000.0,7.5,36017,73820100.0
170000000.0,4.8,15870,113745000.0
145000000.0,5.2,9131,102176000.0
175000000.0,6.9,11287,161087000.0
175000000.0,5.4,108016,100290000.0
178000000.0,7.9,12652,100190000.0
175000000.0,6.1,1004,88246200.0
175000000.0,5.8,26683,150168000.0
175000000.0,8.3,2944,356454000.0
175000000.0,7.8,32921,362645000.0
200000000.0,7.0,48638,312057000.0
170000000.0,6.1,72881,155112000.0
180000000.0,7.0,15516,241407000.0
170000000.0,7.6,14363,208544000.0
175000000.0,6.3,20965,38297300.0
170000000.0,7.8,36188,259747000.0
165000000.0,6.4,4628,238372000.0
190000000.0,6.5,5046,93417900.0
165000000.0,7.9,2963,222488000.0
165000000.0,7.8,4451,189413000.0
165000000.0,6.6,16264,665426.0
165000000.0,5.5,3233,102316000.0
165000000.0,8.2,20453,217388000.0
200000000.0,6.4,1769,150350000.0
170000000.0,8.1,32438,333131000.0
165000000.0,8.6,31488,187991000.0
160000000.0,8.8,81115,292569000.0
180000000.0,7.9,9152,303001000.0
38000000.0,6.7,45327,144512000.0
150000000.0,7.8,13333,127491000.0
160000000.0,7.8,50983,146405000.0
160000000.0,6.6,81385,281666000.0
150000000.0,6.1,13388,63143800.0
160000000.0,5.6,92456,60655500.0
170000000.0,6.4,80806,76846600.0
160000000.0,6.1,4705,320707000.0
160000000.0,7.3,5505,46979000.0
155000000.0,6.6,38873,89732000.0
155000000.0,6.3,764,104384000.0
140000000.0,6.1,5401,198540000.0
150000000.0,7.1,2333,318760000.0
155000000.0,5.5,24598,34293800.0
150000000.0,7.5,33433,292001000.0
150000000.0,7.6,53413,289994000.0
150000000.0,6.4,21584,227946000.0
150000000.0,7.2,13076,256386000.0
150000000.0,6.7,57844,206456000.0
150000000.0,8.0,4764,206435000.0
150000000.0,8.3,59558,205344000.0
150000000.0,6.7,3285,179983000.0
150000000.0,5.9,54039,177244000.0
150000000.0,6.7,40054,179883000.0
150000000.0,6.7,1062,139260000.0
150000000.0,7.6,2582,400737000.0
150000000.0,7.2,534,281492000.0
170000000.0,7.1,59803,206360000.0
150000000.0,8.1,40025,153629000.0
150000000.0,6.7,16948,133376000.0
150000000.0,7.0,60059,181015000.0
150000000.0,6.9,20007,114054000.0
150000000.0,5.1,2217,119420000.0
150000000.0,5.8,16184,83640400.0
100000000.0,6.2,80849,79711700.0
150000000.0,7.4,21840,195001000.0
150000000.0,5.8,13071,61937500.0
180000000.0,6.6,21175,124052000.0
150000000.0,6.2,6576,126597000.0
150000000.0,7.3,21015,165230000.0
150000000.0,4.2,2857,131565000.0
150000000.0,6.9,34817,133382000.0
150000000.0,6.4,18204,73103800.0
150000000.0,5.4,2652,21379300.0
149000000.0,6.7,35161,64459300.0
150000000.0,5.8,21393,34964800.0
145000000.0,6.9,5810,111506000.0
175000000.0,7.2,17944,133228000.0
145000000.0,6.9,2444,216367000.0
142000000.0,6.1,2538,160201000.0
144000000.0,5.5,2097,118100000.0
140000000.0,6.6,26029,201573000.0
140000000.0,6.1,14823,190419000.0
150000000.0,6.3,31523,82162000.0
145000000.0,7.2,36095,143523000.0
145000000.0,7.4,21768,209365000.0
145000000.0,7.3,20645,103401000.0
100000000.0,6.1,1997,110333000.0
140000000.0,7.7,11945,111111000.0
140000000.0,6.1,26490,65007000.0
150000000.0,8.0,39284,257704000.0
139000000.0,7.3,40484,403706000.0
145000000.0,7.9,23378,176997000.0
140000000.0,5.5,19769,31141100.0
135000000.0,5.0,2705,31704400.0
130000000.0,7.7,2530,107503000.0
140000000.0,6.6,6171,129735000.0
137000000.0,5.7,1814,132123000.0
130000000.0,5.8,31958,122512000.0
130000000.0,6.0,13073,68642400.0
137000000.0,6.4,15015,32131800.0
140000000.0,6.9,19761,176637000.0
135000000.0,6.4,2037,126931000.0
150000000.0,7.4,1205,93926400.0
120000000.0,5.5,59177,292299000.0
135000000.0,5.9,62644,63992300.0
150000000.0,6.8,5811,134518000.0
140000000.0,6.8,1950,52792300.0
135000000.0,8.1,57108,183636000.0
135000000.0,6.5,17416,83024900.0
135000000.0,7.2,43291,123207000.0
132000000.0,6.7,19963,83348900.0
110000000.0,8.1,17369,227137000.0
130000000.0,7.6,12754,215395000.0
130000000.0,7.4,5730,180192000.0
130000000.0,7.6,49355,424646000.0
120000000.0,5.5,59177,292299000.0
135000000.0,6.7,17883,177344000.0
132000000.0,6.5,12758,234277000.0
130000000.0,6.6,12954,138397000.0
130000000.0,6.7,5046,149235000.0
110000000.0,6.4,12406,118311000.0
125000000.0,5.8,32355,101161000.0
135000000.0,7.4,4631,77564000.0
130000000.0,7.8,33284,249359000.0
130000000.0,6.6,921,49551700.0
130000000.0,4.9,14168,60522100.0
127500000.0,6.5,2945,137748000.0
127000000.0,6.2,53587,113734000.0
130000000.0,7.3,46120,148338000.0
125000000.0,7.5,13191,317558000.0
130000000.0,5.6,31549,33592400.0
140000000.0,8.1,48184,305389000.0
125000000.0,6.7,81385,337104000.0
125000000.0,6.6,16008,217536000.0
103000000.0,6.4,1031,131536000.0
110000000.0,7.5,20952,214949000.0
125000000.0,7.3,55345,209805000.0
125000000.0,7.5,22403,186831000.0
125000000.0,5.8,18003,163192000.0
65000000.0,7.5,1441,119413000.0
85000000.0,6.6,1815,32694800.0
125000000.0,6.7,12175,113166000.0
125000000.0,3.7,2699,107285000.0
123000000.0,6.0,4146,260031000.0
125000000.0,6.4,20553,186740000.0
125000000.0,6.1,11930,215397000.0
140000000.0,6.4,2684,182618000.0
130000000.0,5.6,15302,131920000.0
120000000.0,8.0,2121,124977000.0
110000000.0,5.2,14017,115803000.0
120000000.0,7.1,13752,108522000.0
120000000.0,4.8,4046,100686000.0
130000000.0,7.0,24098,126465000.0
120000000.0,5.4,2682,64736100.0
115000000.0,6.6,17689,93050100.0
105000000.0,6.7,17159,57637500.0
100000000.0,6.2,14161,58607000.0
120000000.0,6.1,902,43929300.0
120000000.0,5.3,993,30212600.0
117000000.0,6.3,12731,76418700.0
120000000.0,7.0,22004,89021700.0
113000000.0,7.6,44042,380263000.0
115000000.0,6.7,42990,310676000.0
115000000.0,8.1,15013,289907000.0
120000000.0,6.7,23755,132551000.0
115000000.0,6.5,37723,474545000.0
135000000.0,7.3,43286,187166000.0
115000000.0,6.0,15046,40911800.0
115000000.0,6.1,46719,47952000.0
125000000.0,5.9,2690,190871000.0
100000000.0,7.8,87,274085000.0
116000000.0,5.8,1569,67155700.0
135000000.0,6.3,8306,81638700.0
120000000.0,4.3,1261,56114200.0
110000000.0,6.4,55486,250863000.0
110000000.0,6.1,16718,155182000.0
110000000.0,6.5,2958,125332000.0
110000000.0,7.1,19454,113330000.0
110000000.0,6.4,19359,125532000.0
120000000.0,6.5,22722,186336000.0
110000000.0,6.3,22622,129996000.0
110000000.0,7.5,34582,102609000.0
112000000.0,4.9,1173,42776300.0
120000000.0,5.8,13391,98780000.0
110000000.0,6.2,10583,106369000.0
110000000.0,5.5,692,142614000.0
110000000.0,5.4,13607,50026400.0
110000000.0,5.8,12452,66002200.0
110000000.0,7.1,22254,85463300.0
105000000.0,5.4,914,71017800.0
160000000.0,3.7,2027,48068400.0
110000000.0,6.7,12908,61656800.0
110000000.0,7.2,13961,134521000.0
93000000.0,8.8,22342,313838000.0
110000000.0,5.8,3175,24004200.0
107000000.0,6.8,14196,58184000.0
109000000.0,3.8,2762,100447000.0
120000000.0,7.1,12068,144795000.0
130000000.0,7.2,19600,47396700.0
133000000.0,5.9,3382,140015000.0
105000000.0,7.1,2480,104374000.0
108000000.0,8.1,14831,228431000.0
126000000.0,6.9,34839,35799000.0
90000000.0,4.4,3133,6712450.0
90000000.0,6.5,29069,101643000.0
103000000.0,8.5,6521,187671000.0
102000000.0,7.7,12546,132014000.0
100000000.0,7.4,35672,261971000.0
150000000.0,8.0,9125,167007000.0
100000000.0,5.7,2776,180012000.0
102000000.0,8.5,2829,204843000.0
100000000.0,7.0,64599,97030700.0
100000000.0,7.8,20354,130128000.0
115000000.0,7.2,4528,146282000.0
100000000.0,6.4,19906,65452300.0
100000000.0,5.5,24082,148384000.0
100000000.0,6.7,20233,119220000.0
100000000.0,6.1,3454,101228000.0
100000000.0,8.5,40978,162805000.0
100000000.0,6.9,4842,100118000.0
100000000.0,7.3,2039,89296600.0
92000000.0,6.7,57881,85017400.0
100000000.0,6.9,13679,173005000.0
100000000.0,5.1,4487,75030200.0
100000000.0,6.8,1738,77222200.0
150000000.0,5.8,21393,34964800.0
100000000.0,6.7,14552,107515000.0
100000000.0,6.0,55175,67631200.0
83000000.0,5.7,3903,66862100.0
100000000.0,8.0,33160,57366300.0
100000000.0,8.2,46057,116867000.0
100000000.0,5.4,2880,184031000.0
105000000.0,7.2,2031,54700100.0
102000000.0,7.5,22686,27098600.0
80000000.0,7.0,4286,55673300.0
100000000.0,3.3,3144,40198700.0
100000000.0,6.0,16235,72660000.0
140000000.0,7.1,26940,38120600.0
100000000.0,5.4,10552,49392100.0
90000000.0,6.1,52610,39292000.0
105000000.0,5.3,3962,28772200.0
84000000.0,2.2,1195,17010600.0
100000000.0,7.0,28328,24985600.0
100000000.0,3.8,6161,4411100.0
100000000.0,6.9,13761,35024500.0
99000000.0,7.2,309,130175000.0
10000000.0,7.3,1722,10200000.0
98000000.0,6.3,15972,202008000.0
100000000.0,7.5,47657,77679600.0
94000000.0,7.6,23240,9213.0
100000000.0,6.8,25590,58867700.0
90000000.0,5.2,13748,59475600.0
92000000.0,7.7,4270,108639000.0
95000000.0,6.2,9271,86897200.0
93000000.0,7.7,39319,63540000.0
100000000.0,4.3,4555,95328900.0
95000000.0,6.9,3372,50802700.0
95000000.0,6.6,25354,161317000.0
95000000.0,7.0,4671,201148000.0
65000000.0,6.7,2370,43982800.0
94000000.0,8.2,5641,380839000.0
94000000.0,8.9,6434,377019000.0
94000000.0,8.7,23052,340479000.0
95000000.0,5.5,17098,17176900.0
115000000.0,5.7,12150,131144000.0
100000000.0,6.3,54031,23014500.0
93000000.0,5.9,2574,181166000.0
93000000.0,7.6,13118,176741000.0
90000000.0,6.6,1614,71148700.0
92000000.0,5.3,15481,67344400.0
107000000.0,6.0,5780,22406400.0
92000000.0,8.0,1901,261438000.0
98000000.0,5.6,3611,11000000.0
95000000.0,5.9,14024,88761700.0
90000000.0,7.3,12998,250148000.0
90000000.0,7.9,21275,245823000.0
100000000.0,6.8,25780,81557500.0
90000000.0,6.6,664,226138000.0
100000000.0,6.6,12890,155370000.0
100000000.0,7.0,1227,124870000.0
90000000.0,7.0,1258,196574000.0
90000000.0,7.3,5095,58229100.0
92000000.0,5.5,15419,125306000.0
90000000.0,8.5,45648,132373000.0
90000000.0,7.5,4478,120618000.0
92000000.0,7.0,23484,110417000.0
90000000.0,7.8,20388,102516000.0
90000000.0,7.6,14274,100012000.0
90000000.0,7.6,23996,209019000.0
120000000.0,6.8,15237,84037000.0
90000000.0,5.0,38450,85884800.0
75000000.0,7.1,14165,83077500.0
90000000.0,5.5,13446,100019000.0
88000000.0,5.6,35367,78747600.0
100000000.0,7.1,6217,78616700.0
90000000.0,4.9,2622,75818000.0
90000000.0,7.4,12289,100854000.0
95000000.0,5.7,2356,73209300.0
80000000.0,6.4,2100,72515400.0
90000000.0,5.9,10882,68558700.0
95000000.0,5.5,33154,65653800.0
90000000.0,6.9,23031,64685400.0
68000000.0,6.2,475,61355400.0
92000000.0,7.0,12499,26871.0
90000000.0,5.6,4902,60874600.0
90000000.0,7.0,12071,143618000.0
100000000.0,6.8,55254,58220800.0
90000000.0,5.4,5062,47474100.0
86000000.0,6.1,26088,42877200.0
100000000.0,6.7,15149,35168700.0
120000000.0,4.3,1261,56114200.0
20000000.0,6.9,2024,37567400.0
88000000.0,8.0,2523,61644300.0
90000000.0,4.4,2728,190562.0
87000000.0,7.3,13808,120147000.0
92000000.0,6.3,26239,241688000.0
38000000.0,6.7,45327,144512000.0
90000000.0,7.7,15838,233630000.0
100000000.0,6.5,70996,197993000.0
75000000.0,7.8,14161,176049000.0
85000000.0,6.4,23603,172621000.0
85000000.0,7.8,13028,183406000.0
75000000.0,5.8,27694,20315300.0
85000000.0,7.1,37142,148313000.0
85000000.0,7.1,662,127707000.0
85000000.0,6.8,36237,126150000.0
85000000.0,4.8,4182,66941600.0
75000000.0,6.2,3768,78009200.0
85000000.0,6.9,17423,63224800.0
90000000.0,7.3,11951,111544000.0
85000000.0,6.6,15226,112703000.0
85000000.0,6.9,43499,117144000.0
85000000.0,6.2,6081,84303600.0
85000000.0,6.7,22226,150832000.0
68000000.0,7.6,5103,51396800.0
85000000.0,6.7,16930,47592800.0
70000000.0,6.2,2407,50016400.0
85000000.0,7.3,2380,57010900.0
85000000.0,6.0,1235,62495000.0
100000000.0,7.1,2707,46440500.0
90000000.0,7.1,23950,44606300.0
85000000.0,5.5,1460,40048300.0
85000000.0,5.6,11454,64933700.0
60000000.0,7.5,12687,31494300.0
60000000.0,5.4,1439,31111300.0
65000000.0,4.3,2818,123308000.0
84000000.0,4.9,6355,153288000.0
35000000.0,7.1,578,13401700.0
70000000.0,6.4,12700,137340000.0
85000000.0,4.3,3326,43575700.0
85000000.0,6.1,21863,80170100.0
85000000.0,7.0,3632,75754700.0
65000000.0,7.7,36928,33048400.0
82000000.0,5.9,5839,34543700.0
81000000.0,6.7,21276,242590000.0
80000000.0,6.5,46355,102982000.0
80000000.0,7.1,12760,180965000.0
78000000.0,7.3,49942,407999000.0
80000000.0,6.5,16143,254456000.0
80000000.0,7.0,2899,162832000.0
80000000.0,6.8,22813,155019000.0
80000000.0,7.2,3112,145772000.0
0.0,6.4,23907,82506300.0
75000000.0,6.1,22750,140459000.0
84000000.0,6.7,25220,53216000.0
82000000.0,6.4,13693,158115000.0
75000000.0,4.4,4073,133104000.0
80000000.0,5.4,39269,133669000.0
80000000.0,6.5,44798,130313000.0
80000000.0,6.7,22679,124591000.0
80000000.0,8.1,29585,127968000.0
80000000.0,5.6,9913,120136000.0
75000000.0,6.3,1804,128200000.0
80000000.0,7.3,17087,112226000.0
80000000.0,6.1,12831,109994000.0
80000000.0,7.7,16828,104055000.0
80000000.0,6.4,16325,103028000.0
75000000.0,6.8,15362,101087000.0
80000000.0,6.6,5637,101112000.0
79000000.0,7.2,61110,95632600.0
80000000.0,6.9,44797,94822700.0
80000000.0,5.2,50005,92969800.0
80000000.0,4.9,17786,91188900.0
80000000.0,6.3,15001,90443600.0
65000000.0,5.6,1267,82226500.0
80000000.0,5.5,22194,79363800.0
75000000.0,6.7,8355,76081500.0
68000000.0,7.6,20411,85707100.0
70000000.0,5.7,12729,74330000.0
80000000.0,4.6,4394,100169000.0
80000000.0,7.0,14261,73215300.0
80000000.0,5.2,5392,80360900.0
80000000.0,5.1,12186,69102900.0
80000000.0,6.6,20056,65948700.0
0.0,7.0,1753,821997.0
80000000.0,6.7,26839,169693000.0
80000000.0,7.3,814,60507200.0
80000000.0,5.9,1919,56684800.0
90000000.0,5.6,10731,50628000.0
80000000.0,6.5,25942,69773000.0
75000000.0,5.9,2864,45356400.0
85000000.0,7.0,49631,55350900.0
80000000.0,5.3,25190,39442900.0
88000000.0,5.9,27114,37899600.0
70000000.0,6.3,22590,37754200.0
0.0,6.9,14831,27779900.0
80000000.0,6.3,18132,38542400.0
80000000.0,7.3,1825,34566700.0
80000000.0,5.8,25126,32885600.0
80000000.0,5.2,1971,36073200.0
44000000.0,2.4,971,21471700.0
80000000.0,5.7,5593,20950800.0
80000000.0,5.8,619,19673400.0
80000000.0,5.6,43887,19480700.0
80000000.0,6.0,4346,17593400.0
80000000.0,5.8,2521,18318000.0
90000000.0,6.0,16922,27356100.0
70000000.0,5.7,2,17473200.0
86000000.0,6.0,683,15131300.0
40000000.0,7.8,152,19406400.0
52000000.0,4.2,1890,1891820.0
80000000.0,5.6,1099,23219700.0
58000000.0,8.2,2827,170709000.0
45000000.0,8.5,6458,422784000.0
79000000.0,5.8,27842,103812000.0
78000000.0,6.5,848,119794000.0
78000000.0,7.2,35867,92930000.0
100000000.0,6.7,36925,67286700.0
79000000.0,3.4,27405,74158200.0
76000000.0,5.9,25296,127084000.0
81200000.0,7.8,30230,1339150.0
80000000.0,5.9,2323,15071500.0
76000000.0,4.1,28050,26000600.0
75000000.0,6.8,4782,323506000.0
78000000.0,5.8,4714,66462600.0
76000000.0,7.5,11905,368050000.0
75000000.0,6.9,16785,306124000.0
73000000.0,6.5,1635,229075000.0
75000000.0,6.9,1777,193137000.0
76000000.0,7.9,16479,35286400.0
75000000.0,7.4,21397,157300000.0
75000000.0,6.7,25763,134569000.0
75000000.0,7.4,15999,134007000.0
80000000.0,6.9,1815,195330000.0
75000000.0,6.8,12952,120777000.0
75000000.0,6.7,1673,118823000.0
50000000.0,5.1,1970,41814900.0
75000000.0,4.1,5320,97360100.0
75000000.0,7.3,13312,117699000.0
80000000.0,6.0,28497,162001000.0
60000000.0,7.3,16199,77032300.0
35000000.0,5.4,5174,73023300.0
75000000.0,5.9,3424,68473400.0
75000000.0,7.1,60646,66636400.0
75000000.0,6.0,63165,160762000.0
70000000.0,6.5,2856,103338000.0
53000000.0,5.7,15889,55808700.0
70000000.0,7.6,2529,47379100.0
70000000.0,6.6,16580,43427000.0
75000000.0,5.4,25206,47000500.0
75000000.0,7.3,15735,45434400.0
80000000.0,6.5,12522,42044300.0
75000000.0,6.6,17299,73661000.0
80000000.0,6.6,13934,41523300.0
55000000.0,5.9,1695,37600400.0
75000000.0,6.7,804,39251100.0
75000000.0,6.1,16691,83503200.0
52000000.0,6.6,103354,34636400.0
75000000.0,6.6,15857,22752000.0
75000000.0,5.3,14028,30013300.0
75000000.0,6.0,2542,14567900.0
0.0,6.0,4368,90820.0
75000000.0,4.7,5580,5409520.0
45000000.0,6.1,4397,21009200.0
75000000.0,7.2,33645,94999100.0
74000000.0,6.4,13616,336030000.0
82000000.0,6.1,7067,36381700.0
69000000.0,5.9,15269,55585400.0
75000000.0,6.0,1044,36976400.0
73000000.0,6.3,24350,107225000.0
70000000.0,5.6,13827,70224200.0
75000000.0,6.4,11852,51814200.0
70000000.0,7.1,5187,47456400.0
73000000.0,6.6,12410,148213000.0
72000000.0,4.6,3287,112951000.0
72000000.0,8.4,1976,75600000.0
70000000.0,7.1,15850,62647500.0
75000000.0,7.4,3086,183132000.0
72000000.0,6.9,4310,27796000.0
72000000.0,4.5,14780,32616900.0
59660000.0,7.1,55,18947600.0
60000000.0,6.5,7273,114196000.0
71500000.0,5.3,4166,144156000.0
72000000.0,6.7,1675,227966000.0
150000000.0,7.2,1148,436471000.0
120000000.0,7.2,4905,244053000.0
70000000.0,5.5,12790,152150000.0
70000000.0,5.8,14790,141204000.0
74000000.0,6.0,5217,162496000.0
80000000.0,6.6,3667,136449000.0
75000000.0,8.3,36741,120523000.0
70000000.0,6.7,64259,119655000.0
100000000.0,6.0,16235,72660000.0
70000000.0,7.1,16595,117541000.0
80000000.0,6.0,14486,116643000.0
68000000.0,6.9,11458,100615000.0
70000000.0,5.6,5609,42272700.0
60000000.0,5.6,3222,80281100.0
75000000.0,4.5,5227,219613000.0
75000000.0,7.1,6181,78120200.0
70000000.0,6.5,31782,98895400.0
58000000.0,6.4,6207,70117600.0
70000000.0,5.8,4001,83552400.0
70000000.0,8.0,16138,66257000.0
70000000.0,6.2,1439,65012000.0
66000000.0,7.2,46726,79883400.0
70000000.0,6.1,27674,78031600.0
69500000.0,7.6,4074,54222000.0
70000000.0,6.3,1579,52474600.0
70000000.0,6.3,5178,55942800.0
70000000.0,6.3,32563,40932400.0
70000000.0,7.7,16034,38345400.0
70000000.0,7.0,12226,37901500.0
70000000.0,5.3,18510,48430400.0
70000000.0,5.6,12993,30157000.0
60000000.0,5.2,13517,28031200.0
70000000.0,5.4,1576,33105600.0
70000000.0,6.4,5861,62321000.0
75000000.0,5.9,712,38509300.0
60000000.0,6.3,15916,19076800.0
35000000.0,6.5,49608,25093600.0
70000000.0,3.0,2763,18990500.0
70000000.0,3.6,1846,14294800.0
70000000.0,5.8,13628,19819500.0
70000000.0,6.2,3734,13596900.0
70000000.0,5.6,6946,8460990.0
70000000.0,5.4,28129,7097120.0
70000000.0,6.1,12871,37760100.0
70000000.0,4.2,1899,5851190.0
50000000.0,6.7,15708,25121300.0
70000000.0,4.2,1520,18821300.0
68000000.0,6.4,12556,118471000.0
68000000.0,4.9,52547,300523000.0
68000000.0,6.8,32871,71069900.0
69000000.0,7.7,11608,251502000.0
68000000.0,5.6,1132,35324200.0
68000000.0,6.4,30010,81257500.0
70000000.0,7.2,1829,617840.0
65000000.0,6.0,3986,29655600.0
36000000.0,5.9,3393,45045000.0
68000000.0,7.9,18216,28965200.0
0.0,6.8,3524,27550700.0
70000000.0,7.1,29824,39380400.0
0.0,5.9,10419,72980100.0
69000000.0,5.9,8281,37516000.0
66000000.0,6.2,1302,87704400.0
66000000.0,7.0,4230,83892400.0
35000000.0,5.4,14625,5932060.0
70000000.0,8.6,44998,216119000.0
66000000.0,6.5,7081,43568500.0
70000000.0,6.4,5838,182805000.0
59000000.0,7.6,5437,176387000.0
68000000.0,5.5,12194,33685300.0
65000000.0,7.4,25517,182204000.0
63000000.0,8.7,18563,171383000.0
62000000.0,7.6,17171,172071000.0
65000000.0,7.5,1441,119413000.0
60000000.0,5.5,5265,139226000.0
61000000.0,7.6,46204,148775000.0
65000000.0,6.5,17768,115732000.0
65000000.0,6.9,11264,100469000.0
65000000.0,6.7,12396,93771100.0
65000000.0,6.6,23018,100448000.0
65000000.0,7.2,2938,115604000.0
65000000.0,6.4,17771,90454000.0
70000000.0,6.4,15229,84049200.0
50000000.0,6.0,2913,70450000.0
60000000.0,6.1,16452,69688400.0
63000000.0,6.0,14421,70236500.0
65000000.0,6.4,12850,63695800.0
65000000.0,6.4,1375,59617100.0
65000000.0,7.3,11424,55637700.0
65000000.0,5.2,4796,85911300.0
50100000.0,6.6,11943,53846900.0
65000000.0,6.3,29808,54758500.0
65000000.0,5.9,19764,52397400.0
65000000.0,6.7,1409,38966100.0
65000000.0,5.4,17913,42345500.0
45000000.0,6.4,28643,36064900.0
65000000.0,6.7,1531,33328100.0
65000000.0,6.2,1013,32598900.0
65000000.0,6.1,32232,28045500.0
63000000.0,8.8,13209,37023400.0
65000000.0,7.1,12088,43532300.0
70000000.0,5.7,15944,17218100.0
65000000.0,5.0,3580,10014200.0
65000000.0,5.1,3165,19059000.0
50000000.0,6.9,450,1987290.0
43000000.0,4.8,7048,24407900.0
65000000.0,6.5,49433,13750600.0
64000000.0,5.1,16710,31054900.0
55000000.0,7.1,2131,43247100.0
50000000.0,7.5,253,2208940.0
63000000.0,6.2,2725,213079000.0
65000000.0,6.3,23365,19548100.0
63000000.0,8.1,2129,356784000.0
63000000.0,6.6,5708,25052000.0
62000000.0,6.9,14178,122013000.0
65000000.0,6.1,58,72413.0
64000000.0,4.3,6334,58255300.0
62000000.0,6.6,14931,77086000.0
62000000.0,6.8,2668,65000000.0
62000000.0,3.8,6658,32178800.0
42000000.0,5.9,14536,15738600.0
44000000.0,7.9,49912,54116200.0
61000000.0,6.3,13232,118154000.0
63000000.0,5.5,2558,108012000.0
65000000.0,7.7,32360,210593000.0
80000000.0,6.3,24938,279168000.0
60000000.0,7.1,4811,143151000.0
60000000.0,8.5,17716,136801000.0
0.0,5.9,1412,168214000.0
150000000.0,5.8,2252,135382000.0
61000000.0,8.1,4348,167735000.0
60000000.0,7.9,13249,121469000.0
58000000.0,7.2,1784,106636000.0
95000000.0,6.3,2321,102678000.0
60000000.0,8.1,3698,125603000.0
70000000.0,7.0,1195,101218000.0
60000000.0,5.5,4050,104149000.0
61000000.0,6.7,20148,75573300.0
60000000.0,5.2,4171,93375200.0
60000000.0,7.0,35084,106126000.0
60000000.0,6.1,2636,93307800.0
105000000.0,6.6,25788,90646600.0
60000000.0,5.5,8172,109176000.0
60000000.0,5.9,14006,82670700.0
60000000.0,5.4,20348,82569500.0
61000000.0,6.4,2517,81687600.0
60000000.0,5.7,20440,80574000.0
60000000.0,6.7,16646,75764100.0
58000000.0,7.1,24928,90356900.0
55000000.0,6.8,20761,75530800.0
60000000.0,6.5,20683,75370800.0
65000000.0,7.6,13581,100003000.0
60000000.0,5.5,14611,90341700.0
55000000.0,6.5,4496,74540800.0
60000000.0,7.0,16385,80033600.0
60000000.0,5.8,3697,73648100.0
60000000.0,7.3,679,71844400.0
60000000.0,6.6,13634,75638700.0
60000000.0,4.4,1233,66735000.0
60000000.0,7.7,647,75280100.0
48000000.0,5.0,13654,64505900.0
70000000.0,7.7,20454,77862500.0
50000000.0,4.4,24664,61112900.0
60000000.0,6.1,3943,88200200.0
60000000.0,5.4,4530,60573600.0
66000000.0,6.8,1112,59035100.0
60000000.0,6.5,4713,56702900.0
60000000.0,7.0,13597,55994600.0
60000000.0,6.3,38227,54910600.0
60000000.0,6.3,3637,53789300.0
60000000.0,6.1,3653,51045800.0
60000000.0,6.1,13403,50818800.0
60000000.0,5.3,2018,50189200.0
60000000.0,5.4,2318,50024100.0
60000000.0,6.2,1411,50549100.0
60000000.0,6.6,75793,56443500.0
60000000.0,5.9,20276,62401300.0
75000000.0,6.3,3090,47748600.0
